评论内容
整理相册的时候又看到了我们的聊天截屏让我觉得遇到对的人可是现在你已经不在我身边。那天和朋友去我们去过的地方坐我们坐过的长椅每天都想出门是因为想遇见你。后来发现我好像真的忘不了你尽管你不好但是我在不断的安慰自己让自己发现你的很多很多优点。真的好想你好想你来找我好想你能回头看看我
1年了呀
在一起不开心 分开更不开心
今天和他的第423天啦
多荒唐，我变这样。
我来晚了
谁没做过梦
咱们吃席吧
暗恋即失恋
ky了谢谢
“难过的是到现在我也不知道该放弃还是继续”
笑死了
a
“这个傻了吧唧的丫头”
好的
同情男人会让自己变得不幸。快逃
被劈腿了我还爱他，理智上头的时候把后路都给堵死了，感情上头的时候各种脑补回忆哭哭哭
他又不会回头看我，所以我不会被发现，这就够了
我终于勇敢地选择了逃跑
有呀
我也在QQ看点刷到的
好的
放下了
他只不过是经过一百多天罢了。
夜色匆忙 暮暮是你。
“他的眼里有宠溺和温柔，唯独没有爱意”
拿来吧你
他闪现加疾跑逃离你的世界
哈哈哈哈哈哈哈哈哈笑拉了
"而她也只是想回来给我一个惊喜
现在我每天都生活在愧疚中。
终究是我辜负了她"
她在医院等了我2个小时，然后她打掉了我们的孩子。我真的不知道她当时已经怀孕了，那天她朋友圈的是她和她表弟。我就这样永远的失去她，也失去了我们的孩子。
"可是我没有想到的是第二天她通过手机短信给我发了一个她在医院的图片，我没有理她，手机关机和朋友去了烧烤摊喝了个烂醉。
然后当我看了她发的短信，电话已经打不通了。"
"直到今年6月份她她是我说奶奶病了，她必须要回去一次。我当时忙工作真的没有时间，我叫我爸送她去了车站。可是她回去之后微信不回，电话不接，还重新找了一个工作，直到看到了她空间里和一个男人的合影。我在那10天时间里崩溃了，我心灰意冷的选择和她分了手。我删掉了她的微信，删了她的QQ
和电话号码"
我们一共在四川生活了几个月，当时每天不论工作多辛苦，加班了，被老板骂了，只要回家看到她我心里就什么都无所谓了。当时我也第一次有了一辈子也不要和她分开的想法。
"她好像看出了我的心事，问了我是不是要回四川了。我当时真的都不知道该怎么回答心里很害怕，害怕失去她。
可是我没有想到她为了我辞掉了工作早早的收拾好了行李想和我一起回四川，几天后我们一起到了去往四川的机场，也是在那时我知道了性格这么要强的她居然恐高。我拗不过她下午改了高铁。"
记得好像是一年前吧！她当时留着一头直到腰间的秀发，几乎完美的身材和不错的颜值一瞬间吸引了我。我们在认识的第4天确定了关系，当时每天我们的通话时长不会少于5小时，我交她四川方言，她给我推荐云南各种美食。当时真的好像时间就定格在这一刻，可是因为工作的原因我不能继续待在云南了。
到今天我发现她确实只是经过
又是凌晨两点了 不知道陪月亮等了多少次太阳了 我已经能白天好好生活了 只是到了晚上还是控制不住 天晓得我熬的什么夜 我总想着就明天 明天就开始不熬夜了 不想再网抑了 说真的 明天开始 不熬夜了 好好生活 早睡早起 温柔 努力 知进退💕
那 ……不离了？
3岁婴儿下山坡，经历比你爹还多
加班期间单曲循环这首歌，怀念上半年悠闲的状态，下半年的我只有忙不完的工作，工作量每天都在增加，被生活压迫的人总是格外忙碌，这个月还要找房子搬家，希望日子能够慢一点
男朋友跟我分手，我一个月复合了4次，在他最后一次反悔后我彻底放下了，一个人挺好的
谢谢你，很快就会把他忘了，很快很快。
。
笑死了
会的，我刚经历
抱抱
有
大部分是
渣男会
咱们离婚吧
姐妹好好的！渣男不配。
哈哈哈哈哈哈哈哈哈陈宇你听到了吗
哈哈哈哈哈哈
这楼绝了
哈哈哈
和他一起看的💔
遗憾
经过就是经过，错过就是错过，总会有人永不回头而坦然的离开
找到了有相同癖好的人啦o(≧v≦)o
或许生活现在很糟糕，但糟糕的不会是我（*/㉨＼*）捂脸
加油
救命
我不知道谁是一楼，不过我知道四楼一定是广告
把心动扼杀
“那个头像，那个账号，那个主页你到底还要看多少次......”
真的不顺路了吗 那就祝你岁岁平安
"“我做不到及时止损，但甘愿自负盈亏。”
——《长岛冰茶》"
我的人
好有感觉的经历[多多难过]
所有都被一笔代沟
教教我
我也是
16，高一，我喜欢上她，现在18，她现在是谁的人呢
绝绝子
每个人都有自己的故事，你怀念的人也在想念别人，你爱而不得的人也有他的遗憾，每个人都好像被辜负过，每个人都好像被伤害过，每个人的故事里都是快乐与悲伤并存。所以真的没什么大不了。
如今 真的走了
为什么要把自己的情绪表示出来吗，可能是太孤独了吧。
怎么可能会有人喜欢我呢哈哈哈哈
要一直都开心哦
其实你爱上我和我爱上你都没有错但是奈何我们都是女孩子你喜欢上别人我也没法挽留
听到这首歌的时候初遇他，彼时他为了他的前任无缝衔接难受的死去活来，为此也做了很多伤害我的事，现在他走出来了，我却一听到这首歌，就开始怀念他的前任
"小孩子才表白
成年人都是互相勾引"
一年了，从相知到相恋
清澈的爱，只为中国🇨🇳
"六月底和他分手，还没断干净，我打电话给他：你还不如删了我呢，这样不清不楚的不难受吗？
他说：就是要这样不明不白的。
后面我登陆他的QQ小号，看到他在群里叫别人老婆，原来他还有个群cp，那和我在一起半年算什么，原来只是个网络海王罢了。"
妙啊
吹气
666
我这个暑假，，，没作业
现在写完了吗[多多捂脸]
走错了吧
真的是谁认真 谁会输吗
树发芽，但未必能开花.
哈哈哈哈哈哈哈哈哈
终于找到这个版本了
嗯嗯对 加油
他只是路过。。。。
当然都是相互的哇 如果是单方面付出那毫无意义
赶紧放假
那可不行 两个人一起奋斗的过程是以后最美好的回忆 如果不是 那我选择忠于自己 对自己心动
昨天跟你亲嘴的还是他吗
我们在不同的城市看着不同的灯火 不同的人来人往 不同的车水马龙 不同的环境接触不同的人 却总在欢声笑语的时候想起你
""
i
烧烤你好
悲剧
问这干嘛，学你冠希哥
cpdd
同城
拿捏住了姐妹
我
你会遇见更好的小朋友的，宝贝不要难过哦
抱抱
安慰的话卡在了肾结石
宝，你以后不要来狗市找我了。我已经不做舔狗了。如果你想我的话，你就去海鲜市场，我在那里当鱼。如果，海鲜市场也找不到我的话，那你就去汽修厂看一下。有时候，我会在那里当备胎，如果汽修厂也找不到我的话，你可以去草原找我，我搁那儿当牛马
我会很乖的，不会再打扰你了。
没有身份的吃醋真的好难受呀。
你不会一直喜欢我，我知道的，我不是笨蛋。从头到尾都是我一个人的兵荒马乱。你喜欢的女孩子一定很优秀吧，那一定要久久喔。我承认我会很难过，也会很不开心，但是呀，我不能阻止你奔向更好的女孩子。希望真的可以彻底彻底放下你，真的太当误我学习啦。
我要到心动的人的QQ了但是她还没有同意我也不知道她有没有对象 有个人有点开玩笑地说她名花有主 求求各位网友咋问她有没有对象才不会尴尬
我要到心动的人的QQ了但是她还没有同意我也不知道她有没有对象 有个人有点开玩笑地说她名花有主 求求各位网友咋问她有没有对象才不会尴尬
他只是馋你身子你幸灾乐祸个什么...
恭喜“喜欢”被绿了哈哈哈
他又把我打回阴沟
终于碰到正常的人了
直接上去，来一句“hi，美女，What's your QQ”
马超冲标了，北京市金标[多多可怜]
哈哈哈
拿捏了[西西机智]
网“抑”云😭
失而复得的感觉真的很难受
记不清了 很多事情 也没法忘掉
了
找点共同话题，在趁机要就完事l
@rainbow_e0yc
去年冬天陪我的男孩子也不在了因为他升天了
牛逼牛逼 羡慕死了
给他说要和你交流一道题
这首歌也快陪我一年了
我今天上补习班遇见了个很心动的女孩但是我真的不知道该不该主动要联系方式啊也不知道怎么要 求求各位帮帮我想想办法啊啊啊啊
我今天上补习班遇见了个很心动的女孩但是我真的不知道该不该主动要联系方式啊也不知道怎么要 求求各位帮帮我想想办法啊啊啊啊
。。
过客要么经过了就经过 要么就是一辈子的意难平
哈哈哈哈 忧郁心情给整没了
sqwy
一开口就是老渣男了
这首歌的灵魂就在rap部分！
A段开始就很完美了 30秒听得到吗
怎么感觉前奏像许嵩的一首歌
让渣男滚吧！！！
为他而学着唱的情歌他早忘了，但是还在你的播放列表里面排到前几位。
做个 喜新厌旧 坦荡洒脱的人
懂哥
爱情不分性别
抱抱
想办法来找我
你语文是自学的吧？
漂亮！笑死了
我只想对你说，我永远都在
他b、
人@我%0sR2D小哈的头呢 二%E在%
烂大街的爱我也没能得到
👍对，我也喜欢
还有，开奔狼，触发疾步，还有电刀红叉的移速加成
好
你谁呀？
又不是一个人生活在地球上，周围的关系都得去留意去维护。买个早餐这种小事，收不收转账收了怎么说都要注意。总得要在小事上表达态度和心理，埋头干活没人能了解你的心意，都很忙没人有时间去猜你心思你的白色谎言，幻想偶像剧般浪漫后果是会孤独终老的
我没有动力了，没有人缘了，学习也差了，我都不知道我该怎么办，我甚至已经出现自can的行为，是他一次次拯救了我，我唯一的执念就是想着见他，我们5个月24天没见了，我不知道还能不能等到他
我上学唯一的动力就是他，就是这样互相打打骂骂，都有人嫉妒我，于是十几个女生聚在一起骂我，说我勾引他，我也并不是强势的人，就没当回事，甚至有男生校外骂我勾引QSQ，我当时最好的闺蜜带头骂的我，我没有任何人倾诉，只有他，我把他当成了我最后的朋友，他数学好，我就让他帮我补，这学期他转学了
他的出现惊艳了我的时光
以前可能相信有至死不渝的感情，在他嫌我烦，在他在我提分手之后都没有一句挽留的话后就不相信了
牛逼
以前可能相信有至死不渝的感情，在他嫌我烦，在他在我提分手之后都没有一句挽留的话后就不相信了
有心者不用教 无心者教不会
66666666
永远都在失望
hhhhh绝了
相信我，中年后伤不起
他都这么垃圾了你为什么还要喜欢，及时止损吧!
到时候人过来，老板我想吃你豆腐
“既不能断干净又不能和好如初的关系最难受”
cpdd
"爱不用教
被爱也无需道歉"
扎不多得勒😅
他只是经过 不必难过
以前我觉得一般吧，但是听了吴岱林唱的，觉得太好听了八.
以前我觉得这歌一般，但是听了吴岱林抖音和快手上唱的，觉得太好听了八.
身为被动的一方可能只会觉得，终于被删掉了，谢谢放过
w
6二本bde
6二本bde
「我希望写这句话的人永远快乐」
记不得了，只记得她对我说一定要娶我哦
嗯嗯会
他应该没有恶意。。。？。。。（勿喷）
00
一个耿直有真性情的清纯少年，一个聪明有个性的可爱大男孩，勇敢做自己，无所畏惧！
虽然不是白鸽，但真的好感白哥!
不想让爱变成《落 空》
一样
我也
bmztgjs t
一直都是单恋
我喜欢你，张旭，可我们错过了
等我娶到胡梓瑶，在坐的都有喜糖吃。
因为你生日可能在1，2，3，4，5，6，7，8月份
"hello 米墨一你会看见吗
我是隔壁班超级喜欢你的那个女孩子啊
我知道你喜欢别人啦，没关系，我们还会上一所学校呐，我会努力追你哒。
第一眼看见你就感觉你好有魅力，身边的朋友其实都说你难看，但是我觉得长的好看没有必要啊 我超级喜欢你打篮球的样子。
每次你从我们班方向看的时候我都不敢看你。"
1111
他只是经过 我却碎碎念念了很久
[多多捂脸]
笑喷了
不记得了 只记得他那如同土拨鼠的门牙和一坨肥肉
吃，，，，，，
谢谢，有被笑到，不难过了
牛啊牛啊
啊这，我高中也有这样的经历
默默关注他，毕业那天，我在QQ上表白了。“毕业了，有些话不说就成了遗憾，我知道没有未来，但这些话很有必要说，我喜欢你，如果尴尬就不用回了，祝你前程似锦，金榜题名！”他没有回复，我的朋友问他，他说不喜欢我。这个故事的虽然不完美，但是很完整，初中三年也没有遗憾了，他也只是一个经过
后来，毕业那天，我在QQ上表白了。我：“毕业了，有些话不说就成了遗憾，我知道没有未来，但这些话很有必要说，我喜欢你，如果尴尬就不用回了，祝你前程似锦，金榜题名！”他没有回复，我的朋友问他，他说不喜欢我。这个故事的虽然不完美，但是很完整，初中三年也没有遗憾了，他也只是一个经过
4圈的跑操，平时过了三圈就不行了，但是他在我旁边跑时，是真的坚持跑完了全程，他喜欢的歌我也去听，希望可以向他靠的更近。
我又重加他，他不同意了，是生气了吧，不理我
其实你不见得还喜欢他只是付出多了才放不下。渐渐忘了他，克制自己别联系了，在合适时间里告诉父母。别让他毁了你，你要有个好的未来，他可不一定。
初中时喜欢一个人，喜欢了五六年的那种，后来看着分班表同班的我们，真的很欣喜，初三终于更靠近他了，其实我知道他的QQ，但一直没有勇气加。他在班里学习不错，数学课代表，也有不少女孩子在我们学校的墙上表白他，我会注意他的头像，动态，会在0：00祝他生日，新年快乐。他和我一个组时，我会带吃的
笑飞了
那天晚上我故意走得很慢，到拐角都没等到你的抱抱，我哭的歇斯底里，第二天坐飞机离开你的城市在飞机上哭的稀里哗啦！
如果几年后 我如愿娶了一个叫王艳霞的女孩子，看到这条文案的人都有喜糖！！！
同城啊
2021年听这首歌有问题吗
不知不觉又一年了
很奇怪 第一次见到他 我就知道他不需要驾驭我 是我想为他收敛
你愿意陪我谈一段网恋嘛，不爆照不奔现，有事一起分享，没事偶尔闲聊可以一起做很多事一起熬夜一起过节一起跨年直到我们等到真正心动的下一任
"你要相信
未来要和你共度一生的那个人，
其实在与你相同的时间里，
也忍受着同样的孤独。
那个人一定也怀着满心的期待，
拥着一腔孤勇，
穿过茫茫人海，
也要来与你相见。"
世事洞明，却不以世故待人。
都是群居动物和环境息息相关。在这个环境里他们在想什么想要什么不想看什么。改变不了就离开。
我马超玩的好就是挂？
那些伤害你，甚至抛弃你的人，你也要感谢他们的不留情面，让自己知道，只有更加优秀，才是不辜负他们对我的美好祝愿
让你成长的人，要学会感谢他们，谢谢你们给我带来的福利，让我更加坚强
对他的思念day by day
牛啊兄弟
行，啥都归你
我真的好舍不得，但不要在出现再我的眼前了[苦涩]
好孤独啊啊啊啊啊～像这种话也只有在听歌评论里敢发泄了
哈哈哈哈哈哈
我想通了，真的想通了，哈哈哈哈哈哈哈哈......我认命了。
You wanna drag me down?who are u?
优秀就会
当你遇到一个脚踏几只船，不分男女酗酒有暴力倾向甚至恶毒的真正的人渣的时候，曝光他就是一种正义
我会去听你喜欢的歌，这首也不例外
孝出强大
娶到了吗
清明节记得烧香[多多捂脸]
同城就可以亲嘴了 刘静雯
同城了就能亲嘴吗 刘勤雪
都同城了还不熟吗宝
可能和好吗
那就好好告个别吧
哈哈哈，我闺蜜也那么告诉我的。
很熟吗 我们
真好听
"你还年轻姐妹，下一个更好，感情不过是生活的调味品，把重心放自己身上
我这几天也分了，两年多，该放手就放手"
换个不会丢的
怎么听的几万首歌 绝了
看头像，你们还在一起吗
他沉默着，不抬头也不说话，连眼神都是那么无力，我望着他黑色的眸子，开始心疼这个少年的勇敢，他说他喜欢我，连手都在颤抖，他好像很紧张，我的心却掀不起一点波澜，我拒绝了他的喜欢，他望着天空发呆，流出两行不深不浅的泪，他痛苦着，我迷茫着，在很久很久以前，有个人和他一样，这样卑微的喜欢.
好好学习吧，
你们的心动模式还能用吗 我的开不了了
是的呢我的宝，或许多年后还会想起那个她 ，但转头看看旁边的那个人会感觉当年的决定确实是明智的选择呢
我已经没有精力和兴趣再去描述我的不开心了 其实开不开心已经都不重要了吧
就是呀就是呀说的没错呢☺
。
还在一起吗
一定一定
什么感觉
hhhh05
听这首歌就想到去年的时候
考上了
本人2006.11.2日生，想在此评论区寻找一个同龄人
唉，您可以走进我的世界，走来走去就不合适了。
害 又一个恋尸癖
普信女哈哈哈哈哈笑死我了
虐狗啊
牛哎
哈哈哈哈哈，不要这样，笑死了。你骂人别伤敌一千，自损六万啊 哈哈哈哈
"没。
。非比"
哈哈哈哈，有些男的看了就想笑，哈哈哈哈哈
哈哈哈哈哈，恼羞成怒了
刚刚打游戏，突然给我提醒了一下，你获得了一条新消息。我想着是不是他看到我发的消息了？是不是他回我了？也不管我在献祭了…我退出去看了，不是他…是群消息，等回光遇一看，唔，翼被砸光了…
希望这个夏天来一场轰轰烈烈的热恋
啥感觉，我也想试试
没想到已经快一年了 听这首歌总会想起他
2020的夏日限定
明明是他先说喜欢的可为什么最后落得尴尬境地的却是我.
厕所才分性别，愿你们不被世俗污染
我很期待你给我发消息，但你始终没有，所以我选择不打扰你，喜欢真的没用，多喜欢都没用，相互喜欢才有用。
我难受 我想要你和以前一样 跟我….
给我自己
同城耶
爱了我大概半年
我把所有的委屈都讲给了雨听 雨替我哭了好久
深情是个笑话
我只是你的planB
没人能跟你比 从你走进我心那刻起
“你要是联系我了，我就跟你聊，你要是不联系我了，我就顺其自然，实不相瞒，挺想你的，能克制住，问题不大”
我们会白头到老，只不过是天各一方
手机铃声就是这歌
∴、
心 生来就是要碎的
你也是
放弃有时候日子也很好过的，只不过还是会时不时的想起，日子还得过，生活还在继续，不忘记，放心里，生活还得继续，还要过得越来越好，一起加油
等待山花烂漫⛰️🌸
好家伙。。
咳咳，开个玩笑，别介意
啊这，没爱了，分了吧
hhhhhhhhhhhhhhhhh笑死了
四个月不联系的我们，以为都不在了，却只是还在彼此的通讯录中…
同感，应该是某音和某手吧
好像叫嫁衣……[多多捂脸]
今天他要和他好几个女同事一起去吃饭不带我，她们还有个小群天天聊天。所以这种巨蟹男朋友我还要留着吗？在线等。在一起个多月了。
"那个冬天，这首歌温暖整个冬天
也冰凉了这个夏天
他只是经过"
我居然没听出来是两个·人【尴尬】
我知道所以的坚持都不会有结果
嗯嗯
嗯嗯
R3hab没有B
你保护好你自己8，他就是想玩，你们这个年纪你不懂他也不懂。
你可真是个机灵鬼
有是有，但等一等吧
干活了
带着我的祝福，温柔的滚
就是[多多捂脸]
你和我喜欢的人头像一样！看到你头像我以为是他网易云
刑啊，有判头，十八和二十三可以，十三和十八不行，希望这样你能懂
不记得了只记得他喜欢玩瑶
我觉得年龄差最大的问题只是阅历而已
加起来没我鞋码大😅😅
我第一反应也是这个
马超还是好帅呸，歌还是很好听
：：亽（：
还是很好听
那我19是不是大阿姨呜呜呜
噗哈哈哈哈
说者无意听者有心
习惯了
同是读书，为何你如此优秀
搁这编故事呢
为了骗点赞至于吗？你怎么打的字？
终于被抛弃了
5⃣
⚠️
为什么？在我对你动心的时候，你却离我而去？
我的马超在哪里
他就跟他兄弟一起来学校找我，当时他们就在那讨论哪个是我，快上课的时候，他们翻墙走了，我拍了一个烟盒，谁知道他们又翻墙进来了，我被吓一跳！第一次去他家的时候慌得要死，刚开始很相爱，可不久发生了变化，他第一次背叛我，他当时道歉求原谅的时候我心软了，就原谅了他，2020.2.1分手了🥀
胎得有饿的得到呃呃呃呃呃呃呃呃呃呃呃呃呃呃呃呃🙄 ， 额1呃呃呃呃呃呃呃呃115网盘， ，的 ，
是！
举报
6
美好的爱情都在言情小说
有可能
他只是经过，并没有说留下。
坐牢有可能
a你怎么睡的着的送您一张会员礼品卡，快来看看TA的祝福吧! http://163.lu/cC2QD4?userid=3964253187&app_version=8.2.42 (@网易云音乐)
a你怎么睡的着的送您一张会员礼品卡，快来看看TA的祝福吧! http://163.lu/cC2QD4?userid=3964253187&app_version=8.2.42 (@网易云音乐)
可以去看偷偷藏不住
只能说 看你做到哪一步
999
虽然笨手笨脚的，但我还是一个人走了好远的路。今天我想和有共同爱好网易云音乐的朋友聚在一起。请问我有这个荣幸吗？怎样都好我相信，总有一场相遇，是互相喜欢的请喜欢网易音乐点赞我，我私信你
没有感情没有感受的登山机器
贫瘠，不管有意还是无意别人都是感觉无聊，好拿捏
我也想看。
我看刑
将要十五岁的我喜欢上了将要十八岁的他
我以前打工的地方经常放这首歌 每次听到 总会想念当时的日子
加油
我以前和一个比我大11谈过[多多捂脸]
不记得了 只记得她有男朋友还来亲我
他肯定连我偷偷删了他都不知道吧。
99！
哈哈哈哈哈哈哈哈哈哈哈
前天跟喜欢的女孩子睡觉了
不记得了 只记得他很丑
18600
初恋
大半夜憋笑真的很难
对他的思念day by day by day
现在的未成年故事多挺正常的 不知道为什么恶意这么大 别人分享自己的故事 你不想听可以不听 干嘛恶意那么大
声声慢唱的是真好听
行 吧
咱们结婚吧！
我又来听啦
我张宝亭在此立誓，我不会只是路过gcx的人生，我要陪她走过一生，我不会让歌曲里的经历发生在我们身上
嗯，谢谢啦
说这话 人品不能吸引你只有说明外表吸引你咯
网易云，我来了！
好的嘞
彼此陪伴三年 他说他考研要报考南师大 我决定去南京陪他 专升本报了南医 收到录取通知书的那天 看到他pyq公布了新恋情
网易云被对方拉黑了，是不是不能关注对方了
你不能总在回忆过去
真他喵有道理
第一次听这首歌也是国庆节的时候啦那个时候经常下雨挺有感觉的到现在还在听喔
你前任都成新娘了 你羡慕吗的😂
due
z
Z
然后呢
已经很久没见了。祝你早安，晚安，午安。
我结婚了
哈哈哈哈 原本不好的心情 看到这笑死我 [多多大笑]
看過很多次了 現在世界不一樣了 未成年的確故事多 （我成年了
水聲棒
都很注重
？😅懂哥
牛
我输给了时间，我败给了距离，很俗也很真实。
屁
吸欧气
果然女人在地府才安分吗
我因为你的一句喜欢你，我便放过了所有的女人，对你情有独钟，然而并没有什么卵用，你最后的一句，我们并不是太合适，斩断了所有，我的宝。
你复制粘贴更厉害哦
那没事了
好羡慕啊！我只能和他手机联系，QQ还被冻结了，好想他啊！
当你能自己养活自己才能说自己都懂
哈哈哈哈哈，说得好
[多多大笑]
“做好自己就好，这个世界本就不完美，学会接受和理解，降低期望值，多要求自己，不要强求别人！ ”
遇见一个人，应该是很不容易的，虽然最后没有在一起，虽然路不一样了，但某个时候，她仍然会隐约浮现在自己的心底
2021年，今天7月1号，高考分数是6月25号查的，我有505分，也对得起我的努力了，昨天填了志愿，希望能被自己喜欢的大学录取
我们班有一个女生，跟她媳妇在一起两年了 她们是我羡慕的爱情
每天都熬夜，听的都是悲伤的安静的，不喜欢跟别人打交道，总是喜欢一个人，喜欢看科幻片，耳机是最好伴侣，以前被伤过，太专一，几乎没有偶像，歌单里大多数是欧美歌，偶尔打游戏，不喜欢看抖音快手，这样的女生加我，想认识你。
"我十五岁遇到他，上床了，他不要我了，内个说负责的老师男孩子最后甩下一句你不觉得你事儿吗？
怎么忘掉 呢"
从未拥有
我懂
请你好好学习
"真可怜 我是从小喜欢绿色 后来在前对象的帮助下终于
不喜欢了"
哈哈哈哈笑死
这次会有不一样吗
及时止损
周柯宇加油！
有人能分享一下失而复得的感觉吗
可能爱上就是我失去了考虑利弊的能力吧 只能接受伤害 也不想离开 如果他找我复合 哪怕是我给我机会 我也会毫不犹豫答应吧 虽然我知道不可能了 就算是我知道不是我的错 我也没办法
总有笨蛋栽了跟头继续爱你
故事我没有忘 他说的那些话我还记得 他当初满眼都是我的眼神我也没有忘 那些经历我都记得 就是回不去了 真的好怀念.
万幸得以相识
谈恋爱谈了1750天了 你们就会知道这个恋爱 在一起经常会难受 分开了会更难受
别把你的好施舍给我 别施舍
我看刑
谢谢，都会过去的，慢慢就放下了。是我的长情害了我。
直到有一天，那天是元宵节，本就很文艺的我看着天上的月亮想啊想出神。我突然决定要赌一把，于是在那个夜晚，我向他告白了。
他每天的每一句话都很温柔，像个大哥哥又像个体贴的爱人。 我一直觉得我们的结局会跟别人不太一样，会打破网恋的那个魔咒。因为实在是从来没有遇见过他这样的人。太过温柔了。 望舒即月亮。我用望舒这个意境写了好多首关于我和他的诗词。我真的以为会走到最后的，想一想并没有错。
我记得我开心地像个孩子一样，跟我最好的朋友打了电话，说我跟喜欢的人在一起了。从那以后，我看每个人都是笑的，每一件事物都是可爱的。我甚至在之前深夜里听过的歌中都找不到了一丝孤独与伤感。我一直觉得我跟他是想见恨晚。
他是95后，我是00后。我们有一个特点，就是都很温柔。我通过手机在一年前遇见了他，我知道自己即将面临什么，所以我一直尽力自持。
我来讲个故事，把它留在这了。
你觉得性别歧视好玩吗？大清都亡了
你会找到更好的，祝你幸福。
未成年，犯法
好兄弟 分了朋友都不做 信我
考完试了 还是好上头 👊🏻
谢谢你！
刑啊 真刑
活二十年了 不知道长痘什么感觉
同道中人
？你和小学生谈恋爱
笑死我了牛
笑傻了
错付了！！！
三观真正 结婚吗宝贝
女权辩论大会艾克森
马超晚安
好像又回到了那个时间段
明明不喜欢为什么还要打扰…
蒋介石因为宋美龄的一句喜欢梧桐，梧桐便被种满了整个南京。而我因为你的一句不喜欢小偷，我便放过了整个曹县的电动车我的宝
“后来我才明白 很多事情说再多也没用 就像你拿着一杯热水 虽然很渴 但烫手还是会放下”
马超yyds！！！！
什么都不会了
不会再有以后了
不会再喜欢你了
抱抱你是很棒的自己最重要别管他人
逢考必过
我也是
@胜意D
应该是我干的
挺狗血的，跟我一样
加油
陪他练了好久的马超 那个时候我们还都是儿童锁 那个时候很开心哦
太希望他能回来了
我只配看看他的网易云歌单 😅
别骂了
我舍不得…删你的微信 诶
过客就要有过客的自觉
我喜欢的人是赵佟佳，她小学是我们班的班花，班上百分之九十的男生喜欢她，我们初中隔得很远好久没有见过她了，有时候经常会想起她，现在我已经初三毕业了，但还是喜欢
"他们都说要喜欢一个不喜欢你的男孩子，因为一旦那个男孩子也喜欢你了，就会把你往死里宠……
可是…我累啦！"
一直守护的人终于等到属于他的缘分了，就让她陪你身边走完余生吧！
你值得，要自信
放p
你的rap也好绝
不会
后来啊，我们各奔东西，走得很远很远，远到让我看不清你，最后，消失在我的世界里
我可以循环很久的歌，我始终认为，最终能留在记忆里的歌曲，都是陪伴过我一段人生阶段的
害 连面貌都记不住啊
我不认为他会这样可能都己忘了我吧……
没有你我谈个毛啊？还不懂嘛 我在等你啊
她只是经过…
❤
绝绝子
有一天女孩发朋友圈说 好想恋爱啊 男孩评论说谁那么倒霉啊 结果男孩第二天发朋友圈说 我好想倒霉啊.
那如果遇到另一个很爱你的女孩子，还是忘不掉吗
每次听都还会想起你 但我感激的是你不只是在我的回忆里 :>
完全相反
小情绪被发现会更委屈.
是不是只有遗憾才会让人念念不忘
